image_name,x,y,radius,prediction,GMI
1ab0abf3174fa624258d4ecbb009e2741ce50ffb.jpg,30,64,2,1.0,0.0
1ac9ed18f9d36621d79521badad63fe34020cfe4.jpg,93,57,3,0.83433336,0.19650747831981677
1ad803450cca373c1654b6b4e1c5d87200eeeae0.jpg,5,92,2,0.84245974,0.22041824196035892
1af294c0fe8f533c73c17158f859134fd70986a2.jpg,34,53,5,1.0,0.0
1b12cf5764679a4aa21f14fbd484ad2590af4add.jpg,69,42,3,1.0,0.0
1b16308706e7c0dcf2d670b204caa8242dba1738.jpg,31,79,5,1.0,0.0
1b1d1f3defc40db0ed24fccd7e277b3ef7ea8b2a.jpg,6,25,4,1.0,0.0
1b2f66284b28bb1b74f103dc8bb5314ffe08a903.jpg,43,77,2,0.9999999,0.2712169866832278
1b383e83878910893cc79f1e3634c2493af578ca.jpg,40,69,2,1.0,0.0
1b385d5cd384cf9a42398d46143aa4f4e6c4e0f8.jpg,10,56,3,1.0,0.0
1b4aa184b84918f4c22d3ab685b9d0bd124aa009.jpg,84,92,2,0.78557616,0.17894838325719312
1b593703dba7dcf5c32104553bcbe477d582f04f.jpg,61,64,2,1.0,0.0
1b60c84958ee45c63f959f180d3fda47ed1f81f7.jpg,27,40,5,1.0,0.0
1b69324eb6577ab1e95f0947a1849edb7eb77d53.jpg,56,29,3,1.0,0.0
1b7a97947427cfaa5207d849fad18122d3ba7919.jpg,73,24,4,1.0,0.0
1b8704163a355f58b55f7c7c60583b329beee85d.jpg,25,91,5,0.43479532,0.43506881959730914
1b8d5d10f000dcf5b92416791597eccd83089bfd.jpg,31,90,2,0.40733585,0.3878689345940787
1b91fe9b5a0a9056e7fb09d684a2e94e23fafa23.jpg,41,61,4,1.0,0.0
1b9c763ea96219b676ba64518a84c255308b1ec7.jpg,32,67,2,0.9999984,0.07273793186460371
1baaae01abf2a709bf0f2f795de7e83fd81f64e5.jpg,52,33,4,1.0,0.0
1baf54edd13b0d15ae526c9aee79441500038c93.jpg,64,34,3,0.9999997,0.00518045588698219
1bb56ac9048eb36d18e845f60e6bcc2dea29e016.jpg,4,33,4,0.9999999,0.25962064292726944
1bb9ed8678d5b6a67aaaf9f1c73f34ab29ed5e82.jpg,66,91,3,0.78624207,0.08589579969052907
1bbcaaa292bfd8751970099867e782781cf94900.jpg,73,86,2,0.43445817,0.35670813326407635
1bc1b5a99db05994ca120ca56acd7a96d6d2312c.jpg,90,46,2,0.8895558,0.20372839092900882
1bcaa73856897727c64e0508310230a944d5966e.jpg,47,61,5,1.0,0.0
1bf3635b96ccd1f3e19d23bd2663ee8c6e1215bd.jpg,20,92,4,0.6371171,0.1820648925343102
1c005b8a29c603a5df1d73ea57212ad410d9d3b3.jpg,31,73,3,1.0,0.0
1c0323bb75ddb135eed3a80cd61cb3aeb5020fb9.jpg,78,30,5,1.0,0.0
1c0370346a0686cb182a9c03fa1c58a7766657df.jpg,82,29,5,1.0,0.0
1c0868bdafad5d3399552175e30b8a64549eeb02.jpg,21,83,3,1.0,0.0
1c0e7d022f6a587d7da09903500c398bffda1b0f.jpg,5,11,4,1.0,0.0
1c2cc649ca0efc682bb68bad3f333c51575bdeed.jpg,76,82,2,0.9999998,0.06072087861446622
1c30b2e7ffba2101048a896c27c01010bca4d498.jpg,44,2,2,0.9996609,0.4194293602145766
1c31c37344186b19abed6aa9ecfcbe236b90b2e6.jpg,75,56,4,1.0,0.0
1c3dfe839e076df3c01a1fb6fd95c641ceb62b44.jpg,86,85,3,0.48158613,0.21784688498683033
1c453f571149a24d1d948163a2d68657d0fd531b.jpg,76,9,3,1.0,0.0
1c5341898923575bc4e4a758634261be1ccfc4ca.jpg,82,55,3,1.0,0.0
1c67b99201e6a2caea0c8d9a49dc4adc844d069a.jpg,7,68,5,0.999994,0.47789964479153196
1c706b882acc5b3054cd1762146bd046dc517eb7.jpg,36,8,3,1.0,0.0
1c8387e7825f08f626915f478f4377cb43f50255.jpg,72,21,5,0.9999999,0.16304923406588667
1c9826bbb6cd7d88fd5ad71adc2d8a608e5c96cd.jpg,65,83,4,1.0,0.0
1c99180d169241590ad9e5d6244c24845f3717fe.jpg,90,65,5,0.7835014,0.18209829953544004
1cb09543926485975ddbce96c7abb216bb3bab5e.jpg,12,31,4,1.0,0.0
1cb5400a45cd9dc3417eb883d452d8ebc73d5dac.jpg,48,54,4,1.0,0.0
1cb5e193a161eb1d26b74d594b9c48c192152f69.jpg,77,44,3,1.0,0.0
1cbb03601381985a3d991c6684b373674e1c940c.jpg,59,87,3,0.40845883,0.4788742418877446
1cbc35c030aa3cbb3c8495d59ccf0a82c2fed46d.jpg,24,93,3,0.31412104,0.5905168451291111
1cbfddf12f932245deb22a2184c9917c1dc8560b.jpg,67,44,4,1.0,0.0
1cbfe694118c09a4ebbf346d32eb4b8a0a3a1242.jpg,19,50,5,1.0,0.0
1ccec66caa421648aef771cf5ad339a81c6889bf.jpg,51,36,4,1.0,0.0
1cd090363898c0914ac4af72327ca07863a6ae49.jpg,15,35,5,1.0,0.0
1cd7a17c6e64cff8a78f907ac268644d4d9350ce.jpg,18,83,5,0.9998227,0.12384215799752671
1cded55c63aa8ffc61721d60f23e83d0979b94f0.jpg,91,55,5,0.8467062,0.22187304221975726
1cef2fcda75513237f8fcc54e6f739a7f64b2030.jpg,23,73,3,1.0,0.0
1cf22fceb134dbf9f299c65bef63983c2ce88d90.jpg,31,78,3,1.0,0.0
1d03ff43cef7584664923d0567ed843c62b61496.jpg,46,46,4,1.0,0.0
1d0b0afc9018c55f837a13afef086f6bb37043d0.jpg,67,39,4,1.0,0.0
1d0f38b3877b6e58327629d1be3665693bfafc84.jpg,52,59,3,1.0,0.0
1d238ccc220cead861e2960da02c198a543716b1.jpg,44,47,4,1.0,0.0
1d30ce5d419687bfe5e6e4e2c015f67f12de8308.jpg,58,41,5,1.0,0.0
1d3def8bc5c70945bc278536a7c699a842bee609.jpg,35,60,4,1.0,0.0
1d3ecf3ea8d9469629a98181dab05e25f781716b.jpg,22,62,4,1.0,0.0
1d43119c5eba789d805fa5e3b87798334f629398.jpg,83,85,5,0.9966073,0.0
1d59c99f15ab57f7da3bccb17b291ef5bf4966e0.jpg,10,35,5,1.0,0.0
1d61ddc6f6c5ccbdcd02269ae51812b1cfc1aa1a.jpg,26,43,2,1.0,0.0
1d66194bec96db22dc1d927c064d327bc326fcbd.jpg,75,81,4,1.0,0.0
1d784fd0b8d1246fe43d06bafaa6ea3e2f0bd2c1.jpg,83,41,2,1.0,0.0
1d7b2915bf0b0c947ab0ecdf079ac177a8ec5862.jpg,19,39,5,1.0,0.0
1d7dd9909d70b91a639880e896e747dcc8166289.jpg,16,72,2,0.99999267,0.21045146561278652
1d85724ccd69ebe2e5c58aa2575252136448d535.jpg,47,12,2,1.0,0.0
1d96e61174ddbe9c0e8080923a9feab0686920f9.jpg,88,43,5,0.9999954,0.13465823963687987
1db3e1d24929422152de0a3a1fc089ca629406b7.jpg,36,61,3,1.0,0.0
1db80c8bb25900b5c5b9a5295e28013c983e8f46.jpg,64,69,3,1.0,0.0
1db9f6678239ed4d16e75141043c7d6c5167c502.jpg,70,89,4,0.86195487,0.09141347991264033
1dbd4e46bd1103b37582ad558b4f1a7be3d9bb72.jpg,59,86,5,1.0,0.0
1dc67d4865dc95576e793688a2f3be6106552218.jpg,59,59,3,1.0,0.0
1dc971ec846d59f5623ebfa2fd4e237d185af0a4.jpg,62,32,2,1.0,0.0
1dcd5550c22f0b2ddb2c96404ef162ca94dc554a.jpg,17,20,3,1.0,0.0
1dd4569bf853ee1d7ee88f426ea76502cf96b994.jpg,7,57,4,1.0,0.0
1dd5d61865576fae2e7c14a170044a73836f882a.jpg,56,51,4,1.0,0.0
1de9a7f77072719fd427bad5ebceeeedbb9f31eb.jpg,6,13,2,0.9993473,0.15168160136931172
1df52fff1ed7e4e603bce856ab99adb5f1cd7fae.jpg,72,80,3,1.0,0.0
1e0298b1742af8b956b2c3829957225738d1e2e4.jpg,33,71,3,1.0,0.0
1e1072ffeeb3e64a4ec3d4f51f730e72d933d220.jpg,89,44,3,0.6937368,0.2893783724173491
1e1240a9dbcf15ca3e1c31ef7b31782427116450.jpg,88,16,2,0.82086945,0.062414152023317376
1e14403d395d59d45a4d803fa1e23ea6d30d3d4e.jpg,59,8,4,1.0,0.0
1e2bea7c034352e0556ae89b32df8a2457857ab3.jpg,48,45,4,1.0,0.0
1e31994afa89c06af951fd96dd08065ee4d48b89.jpg,34,26,5,1.0,0.0
1e41954997c815d29ea8cf290888ddc31bae417a.jpg,75,82,5,1.0,0.0
1e4c1eee92ab5b53b66f71c6e3c795f0a4cc7c35.jpg,18,62,2,0.9999998,0.2503197033637865
1e4faa2c855674a25528b276bde306465171316f.jpg,63,58,4,1.0,0.0
1e538c45da7e0ffab30b3fd5647879697597894c.jpg,64,78,4,1.0,0.0
1e5c9b1b004c1c3e0c37d6e9af66ae767d27ce52.jpg,75,85,5,0.99999976,0.33900962574859467
1e646cb26b76e925feda0f0bd80750d0900ce468.jpg,35,45,3,1.0,0.0
1e6569c03b378ad6999e35a80954c6f0503f9f16.jpg,18,64,4,1.0,0.0
1e6baac08e09908b6db289054a28faa0fff39959.jpg,20,64,5,0.99999994,0.12311511990143333
1e6c92329e87c7a9265c650229d16fe9ba0bde94.jpg,65,71,4,1.0,0.0
1e7190ed0fc22e8a45e369be9bbce5394d72d36a.jpg,57,51,4,1.0,0.0
1e761970f478a58c9b0862259290b8e0d0f5f852.jpg,62,10,2,1.0,0.0
1e770f851a5391044d794c3448c8bac1c779d1e3.jpg,8,58,2,1.0,0.0
1e791bead32963ff8062d6529b3b630ac67babb8.jpg,48,19,3,0.99997467,0.1287836689227583
1e840538a6fc8f24c3b655f2b49ec5286481c8ef.jpg,76,8,3,1.0,0.0
1e8ca9222704cd47ad4752faf18438f8458e8c81.jpg,77,90,5,0.7027218,0.24771752476532805
1e8f4b97644bb654fe24e07c175f38d682520dd3.jpg,92,13,3,0.08664595,0.5001425697054142
1e8fbf4cc02347ffbeee5ff60aa6757c46db01ee.jpg,73,86,5,1.0,0.0
1e97f8b28b4827f535f0c4a0d4e3b77e5087df09.jpg,75,86,2,0.093264095,0.42985936481825415
1ea13b81faaff735cbb20abf9d54f8a67c1a81c9.jpg,14,28,5,1.0,0.0
1ea37b3fcc6326e3d10dbc2bc0ec236b724e0807.jpg,26,63,4,1.0,0.0
1ea8003f2c517c179d06677d23cd592838582ab9.jpg,57,3,2,0.99999803,0.26052042796539976
1ebb982ba194f0db9b7f7738615055f41ebf7d18.jpg,47,20,3,1.0,0.0
1ec25f9b416a6ae49f97d4515a27ce32bee2d383.jpg,34,31,3,1.0,0.0
1ec5ee3cb8cf4b63b8ba81087e8aa0a4ef2f4459.jpg,77,42,5,1.0,0.0
1eccd4bd592f323fbbc9c4f28545a7e279604059.jpg,68,31,2,1.0,0.0
1ed5e85438b862147a554ae19031ae3db3bf9dd9.jpg,4,40,4,1.0,0.0
1ed7f11414c8f15c3c62b0fb329dc6b6a708ce51.jpg,56,46,5,1.0,0.0
1ee11b738c9f74fc76b08d2b941f837d738876db.jpg,48,22,2,1.0,0.0
1ee38cd02207a9b1e5fe15f830784834f4544690.jpg,36,74,3,1.0,0.0
1ee4fa00c857b2fe8c6b2930b189df3ddf7e30f2.jpg,47,85,5,1.0,0.0
1ef1f3c4b0ade603f6731ee36b68213290d84e53.jpg,35,7,4,1.0,0.0
1ef2a0af2042e614d52d07d59df0dcf57bf2cf86.jpg,46,59,5,1.0,0.0
1ef5ce9f64cd79944d7446e09bf703694e6954a7.jpg,25,58,3,1.0,0.0
1ef9374f66e21711bb88403748293f98cc7d03b4.jpg,49,85,4,0.99999994,0.02039277334308754
1efa3f2324d2e99db7a3275e1756663f5d9efe44.jpg,43,31,3,1.0,0.0
1f03904d008a67ac8e5fa1e4872bce7a2ffc5b43.jpg,67,33,2,1.0,0.0
1f06fd89a7e82c93ceb4e617e7f311f775d39cd5.jpg,82,19,2,0.9996722,0.0612046734335944
1f0d18522a0b5fd28b95678bafc032e41216ed5d.jpg,72,68,3,1.0,0.0
1f1bcfafb5650b91915e5f631643b56b11ecf0d6.jpg,10,33,4,1.0,0.0
1f1e6a9130d65e41c278e30d4e39adaf81c332a6.jpg,78,11,2,0.99995613,0.42678792325529674
1f20b4fd85287d988ab730705d395c11533a7367.jpg,63,72,2,1.0,0.0
1f247068bddf12ed705b9a60ff0a72b1b41dfbec.jpg,41,60,4,1.0,0.0
1f34ded7c4d521a87055438edd35bd13530a9fa2.jpg,39,4,4,1.0,0.0
1f3ae1d32c74cb4722bdb88a464e8885c0388984.jpg,9,12,2,1.0,0.0
1f45bfe45d7ee0e76714347a1178cb7a4b19f850.jpg,77,16,2,0.9999998,0.26200377820221116
1f6182cbb94f75eca418cbad8d5bbe181382dbc8.jpg,35,49,4,1.0,0.0
1f6396ce802fac4b3d984c16b4c9a3e6342fcf72.jpg,10,50,2,1.0,0.0
1f6751c0ba75ffa6f114aa322044d8fd108474db.jpg,11,49,4,1.0,0.0
1f69ba977aa2968b1f798e52f5d6a5be0f637107.jpg,40,26,2,0.99999994,0.33463789780119046
1f742e9196fda0c48481bea058857927a07e4733.jpg,10,11,4,1.0,0.0
1f78d8687020405a0ceabb98a109a685c8795b4a.jpg,57,55,5,1.0,0.0
1f7c735f55eecf915315ba1ac8f2be9929e4178e.jpg,53,16,5,0.99999875,0.2596536243687152
1f81993a5c6cea40e97b92f046624c219fa4eb26.jpg,40,68,4,1.0,0.0
1f86a851b30c45c1419424dc4df49e4e99794187.jpg,76,6,4,0.9999998,0.40017901108396664
1f87aa6e2c5e263e3952873c7dfd5c9781f41d2d.jpg,43,35,5,1.0,0.0
1f94150d865a34b82a4e6897fc2c95318f3e0dac.jpg,23,54,3,1.0,0.0
1fad250acd560fdacc764fda173d643e23c57205.jpg,44,82,5,1.0,0.0
1fb43de42794c405602a78d314a5c1d3a7063bc9.jpg,83,39,3,1.0,0.0
1fcb54530739d91692eccfb0e20e9ad816c0d68e.jpg,22,33,5,1.0,0.0
1fd629751366aa40eefd23bca7a060bd467912fe.jpg,87,45,4,0.9998725,0.2975282236121065
1fe2227c6bb3548566ce749a3cf2216fb2284930.jpg,9,52,5,1.0,0.0
1fe7a216898f9af0ebdaccd6290db55273264744.jpg,27,62,4,1.0,0.0
1feb995067c5685f88ed8f2447d14f5de4e8400c.jpg,66,14,3,1.0,0.0
1ff51e9b698e982a803ac9ee50d681274dd7f1a2.jpg,58,26,2,0.9999998,0.41809048494816964
1ff75764c502ba7aa4e361a3ff9627c348185d9d.jpg,10,7,3,1.0,0.0
2000fb2a31581adc37420238a45864e8db50071d.jpg,10,70,5,0.9999928,0.4141423402132017
20066351474536bca3dbe8889b12df7f7750d488.jpg,81,50,4,1.0,0.0
2006f0e035380c6198554240717af13631e39930.jpg,39,66,3,1.0,0.0
200b7709a937000cf612725c601ed36bb8f2fd53.jpg,70,30,3,1.0,0.0
201cd36db6e7362f1b01a65942f6e4380dd8657f.jpg,43,23,2,1.0,0.0
201d3b5c7b7d2e47e55868349a46fd93f2269454.jpg,77,43,5,1.0,0.0
201f01348370595098abef0dc798081dfa0e7293.jpg,88,93,3,0.8685447,0.23599219593093923
201f104b16f97e223756293d38dc7faa49658ad0.jpg,90,73,4,0.65169495,0.20881704207750112
2027388a950da47b1dffc9bfe4ac6b56f17b313d.jpg,5,27,3,1.0,0.0
202b09e7f91e444791a7bc74a60cb8ed9eab145c.jpg,68,37,5,1.0,0.0
20311858864acabdd100a06eaeb85b009babf67f.jpg,62,7,3,1.0,0.0
203969224ba3800a2110a1060088be20bda2319a.jpg,61,49,3,1.0,0.0
205ba2103c78545ea12d0a5488a00ca4a01db63e.jpg,90,82,5,0.7089456,0.21738490757209875
2064771bd1a4fda6a8a7e12ac0a2b561ed921966.jpg,42,58,2,1.0,0.0
206551b0ce4bd35b9e6cfd7e24750e1ab67e1683.jpg,88,54,5,0.9999979,0.10027663640109674
20661e64cd2bf3644a462609d597bf2953240d93.jpg,51,59,5,1.0,0.0
206ba013becddbd23e150e87ef6057f7c1422c0e.jpg,20,78,3,1.0,0.0
206d39b1c1fe0a9d2b23ed7d6f2419a8f3eef40b.jpg,18,37,4,1.0,0.0
20705c5fc1342061e22e012552dd4215a5ce4896.jpg,80,73,5,0.9999995,0.09845914869972852
2072872fe208cc8023c5fed0c9424515d8d637b1.jpg,14,3,2,0.9999984,0.2492985862550167
2079636b91f600225f11c0517fbeb4093fcea3a2.jpg,7,48,3,1.0,0.0
208fc425b38d99e03c358e0785d4d11cfb170a2a.jpg,25,77,5,0.99999994,0.27179892540032813
20916874a4f599e99d30309f249e3e125a2f856a.jpg,45,90,5,0.86766946,0.2556076302602515
209a72b681774b3aa023f9a686bae1a905ed6087.jpg,26,11,4,1.0,0.0
20a0491a139f0ccef1e96d89308eb2dffe603449.jpg,74,8,5,1.0,0.0
20a128fd186ec931c5c5ec4970302ffbc0939ea7.jpg,45,92,2,0.78312117,0.29409792547452485
20ac37db63a388c7b77ecb5e56ace1edf68418b5.jpg,58,27,3,1.0,0.0
20b30838680e9259925980f80a16ea79303ddb42.jpg,86,83,5,0.99982446,0.0
20d232f920dee40072e9a662f12be59c1896515e.jpg,68,14,4,0.99996406,0.2418703308360608
20d6d18dc00584bc102f532d664aa2a08b05d13d.jpg,15,62,4,1.0,0.0
20e61634141ea884d11dfc533ce1cf3ab0411bd5.jpg,82,18,3,0.99999774,0.030341010211648745
20f8698e5629b1cb8fba26ea510740f3b9954076.jpg,36,72,4,1.0,0.0
2102bf75ba0660e426dfc5647b2431503a319fa0.jpg,70,59,3,0.9999999,0.33112951491969544
2104985901914bcc12a4cee514bfdea9fd83acdc.jpg,32,42,5,1.0,0.0
21089361d243e453826a66dddda2d9d988f9e3c9.jpg,50,39,5,1.0,0.0
210d8077d8e3f53e1d911a2367fda77de7aa2a62.jpg,80,58,4,1.0,0.0
2111f6bedd2331361e65760117d305a72af4d0cf.jpg,70,12,4,0.99999726,0.23183361233385258
2126d02de7b2eca1d62f07571a09498bbca894dc.jpg,16,76,5,0.99999964,0.2619643598518519
2136044ec080275e3a9a8d7720ff5374979770c6.jpg,30,61,5,1.0,0.0
213762e098e121c35fdece7146ef57b20991a189.jpg,74,19,2,0.99999905,0.28635872172808025
21379598f05b5df8d4b7e4c4b195136ca12dec67.jpg,67,69,2,1.0,0.0
21432754bf54ed14942421763ed1d5bbfdb26fe2.jpg,66,28,3,1.0,0.0
214daa3ff0ee1e85919303906c15c2f8aa940e16.jpg,84,34,5,0.9999997,0.0
21500fdbeb62149a7a1f4a0040698a2942b95317.jpg,18,25,3,1.0,0.0
2151b53e1f47cc0649b4d7e1ada75ed88c214de8.jpg,28,88,5,0.31425476,0.42704894493678675
215289bb0f9a490906b52afb7b83fc4db77d02a6.jpg,58,39,3,1.0,0.0
215cb1e915039dea562682462ff7e0f910726394.jpg,22,57,4,1.0,0.0
2177503051eb367d570034a68ed2130a2f5b158f.jpg,42,50,3,1.0,0.0
217ba7782ae822cd0b7c82674a5c3de7653fa7df.jpg,42,62,5,1.0,0.0
217f980a54a43775228aac384d57abaa6007b83c.jpg,91,6,2,0.06419908,0.6481519020964225
21842c97c30ede3529f1e9e31614bc473925a692.jpg,60,58,2,0.9999998,0.36841658172870373
21878c8785e0c389d0bb75a03d4691b2774c7b56.jpg,57,41,3,1.0,0.0
219553ebe1c0e339e543f431fe951b3c99c6a3a6.jpg,42,30,2,0.9999998,0.3390397100618091
21984efb2686843c3015c577468b3ea731539de0.jpg,24,59,4,1.0,0.0
21adacb46338a15d1103853e3769b4495519d6a8.jpg,36,59,2,1.0,0.0
21b84cad9bb995aadad8befd86f151714209c497.jpg,56,31,2,1.0,0.0
21ba344d29cf8891b7c7d946ec119ddacc1c3b2b.jpg,79,85,3,0.99999154,0.23747414536049072
21bd50790d10167dd4db6b26c76254d8d306fceb.jpg,54,6,3,0.9999781,0.30530464747877206
21bddd2fa1aca3146cdc8268809865abafa7ef27.jpg,23,73,5,1.0,0.0
21c29c2e868de62c48806ec38d35a5e841dbd913.jpg,63,73,5,1.0,0.0
21c9634850b8552bdfb1aa2a139d447602eb8848.jpg,77,89,5,0.27306435,0.3145646134798488
21cae4313842ab15a205a1795b86b46e47edec65.jpg,65,37,4,1.0,0.0
21d5fec8438dd1103e40e67404d028441a11959e.jpg,88,32,2,0.20570141,0.06801171758999491
21ef301fb6192212ef2d7b3e390719a14758781b.jpg,65,26,2,1.0,0.0
21f25b2b2688d6ebd1faa580cd517dc6b5e21006.jpg,31,55,3,1.0,0.0
22018411daa64e420d3a16df62cd6a1c11b5ded0.jpg,78,18,2,0.99998844,0.38432769498922276
220c32c1e6a8bef98acf99b8d467704f8deb82c6.jpg,29,7,5,1.0,0.0
2212ae3f1d76dc7ce0b8d648bace789bda689a57.jpg,56,43,2,1.0,0.0
22130d7361498ca00f147d85282f1e25df0c758b.jpg,79,43,4,1.0,0.0
22164de6172c8ded7ba49130b54f6594f4dd5928.jpg,81,87,4,0.1920928,0.23215199581425142
22168e9c280820aab74e2882ff1f41a30cb32e59.jpg,85,47,2,0.99999285,0.1294199882605561
222055cb0be3c44cc591440ef150ad9c6aaec769.jpg,87,58,4,0.9992961,0.05704605494575944
2228e391d9bee69e96ffbf3653a8e26933ab305b.jpg,77,45,4,1.0,0.0
222c01dddfaa3ea3404939106bc2c57c61bef2f7.jpg,78,32,3,1.0,0.0
2231e3dd21f4352742f0082ff74ace5f704a6be3.jpg,54,62,5,1.0,0.0
22390f6d39e1a15d388f08844e3c4ddbda013e04.jpg,75,28,5,0.99999887,0.207570621976527
223a19b3f6d0d7bac939abc3c82df05bc47d9902.jpg,39,83,2,1.0,0.0
223e7c23506f756ed24188a71347d97beab66a40.jpg,46,55,3,1.0,0.0
2249d9dca9921b6ebbca34bed005d3b4ca7bb597.jpg,15,38,4,1.0,0.0
224c2ed67d61c95d59c0e82d8a90d1d25b0387f7.jpg,49,44,4,1.0,0.0
224ecf2d7656a762b858a2de7d2d08c4c61f26eb.jpg,5,90,4,0.8658431,0.2492672188226327
225adf93709c0692f19845d1b5a274fb8315e768.jpg,40,17,2,1.0,0.0
22638667daf016ad659d8e7d3f5489217f901bba.jpg,5,90,3,0.35613808,0.6379299030063685
228531b0e793412cca6e2395b2dd66a44cbbf3a4.jpg,68,56,5,1.0,0.0
22894cb5a0f39383f1dd6136e5e558619e87efe1.jpg,46,26,5,1.0,0.0
22a47ffce5e3b2f5c8035ccd8cd747e57e7b3014.jpg,71,60,4,1.0,0.0
22a6b944187e2d147eea7d3a7c026ed753ef0235.jpg,78,23,5,1.0,0.0
22a79c9d9e2d2fec73ff409b5b68d54c8c51dcda.jpg,70,89,2,0.03969713,0.5832801277175149
22acbdd875c812c54e9249abb4a5473a34e16ccd.jpg,6,55,4,0.9999948,0.7659714644066828
22add3025210fb3d7c974be4a39e5eae40b9bc36.jpg,32,76,3,1.0,0.0
22b170146653b79a2390c1dcf6b906d3cc9d20fe.jpg,47,73,3,1.0,0.0
22b73f6f21b254de120628dd6a5a73fb2b3508ee.jpg,83,49,5,1.0,0.0
22baf73f947ba41c94a290b6b561315710cc1da1.jpg,34,39,5,1.0,0.0
22bc69d4ff9da36396119d1b6ee9cf48db4bd2f0.jpg,87,90,2,0.90948135,0.11562878595542155
22bf93a4a473d57a323459229ce887f6f38fc1c5.jpg,77,88,2,0.88676983,0.18014251461157293
22c0a3f6fa3b0c2a885cf601ae644ef507621dc0.jpg,75,18,3,1.0,0.0
22dbc8d400b94acf6d151bd903ad62987edf9462.jpg,32,89,2,0.54014236,0.08920289343911923
22e2a3cb542ff764ec18762cfb5c20d1a8987538.jpg,52,68,4,1.0,0.0
22ea8b6d8975e0b8dee71a2280d6110edc3a67bd.jpg,52,23,4,1.0,0.0
22f57f3405f0c9e0a076ce03f45a8c3014daee3c.jpg,28,13,3,1.0,0.0
23020450c1913580f7ad07785106d424fd6990b0.jpg,78,48,3,1.0,0.0
230e056ccc08a3eec26ca79626eb066016691721.jpg,7,93,2,0.64871466,0.3000507166956569
2316d6e7814878c1428eeb7514a1e550e6fb0b7b.jpg,42,25,5,1.0,0.0
2332e7241d09d2b596686e79d6dd9c2c0822df74.jpg,62,28,3,1.0,0.0
233c03cbff149baeede1501890921a8a7aa5c19d.jpg,87,94,2,0.8323115,0.23597823687095001
23432b403dca8bc41a60992a326a7a379215ded9.jpg,92,6,3,0.13156608,0.5945783611580631
234513343f1fa46bde93fa7cbc57a5510ef0b7d4.jpg,83,66,4,0.9999999,0.0
23498c576d54f04ae4b22882287b3a561b3211cc.jpg,74,32,5,1.0,0.0
234c4b1da155d567411bd6309662805684b5ee72.jpg,41,48,5,1.0,0.0
23512a2e5b8710e99c8e9bd321fdaaf0bb4485d4.jpg,28,4,4,1.0,0.0
2351bce4663476d7b9b9970f62821a023be043a7.jpg,53,7,3,1.0,0.0
23578deaad26a9a53988616e028e6466745fd790.jpg,86,46,2,0.048879303,0.4602845115342117
235a47a806ad2d5a2d9f766b2017a851321a9147.jpg,46,93,3,0.8972234,0.2228895170102638
235e455ed30057751fbb85e809c2724b3fceca2a.jpg,23,76,2,1.0,0.0
2369b0f04e1024c7a282185ef769cca25f18f385.jpg,46,15,5,1.0,0.0
237548b8e712a7b56fd02bdba52537889514e84e.jpg,74,27,3,1.0,0.0
23862f7c983e8bdad114a48bd90e536abc4ff067.jpg,42,33,5,1.0,0.0
2387e1e221a6179d93d565031d2ccbb2a1b3f9fb.jpg,46,72,4,1.0,0.0
23925ba813b3152d2e90af828879961f7fa78936.jpg,5,94,2,0.7223969,0.3561891668237317
23a223cc69a7f2a90df592f5526550182a64f71c.jpg,91,88,5,0.80504507,0.18696885095254184
23a4eea292e034214ee356e57680051846abcbbd.jpg,30,11,3,0.9999999,0.3594947414907326
23a763e9076b87746e458337b193f247e8faa7a3.jpg,48,10,3,1.0,0.0
23b8af4d09ca2d24ffceb4f639697f700aca8300.jpg,50,23,2,1.0,0.0
23bdfa1cc7b9154a54c53fbc81e2b80544b55914.jpg,53,5,3,1.0,0.0
23c1970c647b256d21af7a34965b146306ed6ecd.jpg,48,9,3,0.99999994,0.27875025225049904
23c794f022d72eabc9c61cfba44a7066f9e26abb.jpg,91,10,3,0.11565836,0.4287766791575137
23cc9c238ce592a6b9e3b18c8ce44c366af81b91.jpg,43,13,4,1.0,0.0
23d0fecdbe954b772096bc6300b504ea7dec17ec.jpg,19,51,3,1.0,0.0
23f2da0428b5d5ad88127b2333ac44f70582dacb.jpg,48,64,5,1.0,0.0
23f4aecb100d269c8e38b532614548148bc2de2b.jpg,19,45,3,1.0,0.0
23f60b5eaaa444b74896ae3f758588048399bde7.jpg,68,58,4,0.99969625,0.2920563063976401
24096d63d261eff1940cd182843f22dbd8ac165a.jpg,81,38,3,1.0,0.0
240f4777e6ce47009d87dac459caacff3fcec9cb.jpg,53,77,5,1.0,0.0
241292daf65d984222954e814309c1d373d2a47e.jpg,65,68,2,0.9999995,0.002809599435448876
241fe077f8b24cf0c8184eb036b427af30b42d61.jpg,46,10,2,1.0,0.0
2421143aeb885fe8bfd4527045142854c5b4ace7.jpg,36,69,4,1.0,0.0
242487a84afd5d7d56678d329906875021e29eda.jpg,49,12,2,1.0,0.0
24367498c52053a3a9fb40d9c905799329bd40bb.jpg,21,17,3,1.0,0.0
243b8780961147750d97eadb8253ea83d2359e0c.jpg,14,74,2,0.99998516,0.6020300396038092
243c7a13f31c14614f3f8628d83bcea25ab26a3a.jpg,4,84,2,0.99107015,0.24136825857176405
243cff3cefd07c9564ceae1afaf020e84e0013b0.jpg,65,23,2,1.0,0.0
